Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/7/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.124414879,4.919146944,2.106368247,7.407245359,3.27508249,-0.339525639,4.621073943,1.909438397,4.669237982,6.871929325,6.292606197,5.017640706,13.95068213,11.20850963,10.972154,7.397187619,1.604842109,5.706824945,3.734048403,3.708682967,5.61286412,0.614845352,-0.33686877,2.625273268,3.935001413,3.464782516,-0.259098709,5.890467291,1.005777945,3.679914053,4.291342464,2.11431065,1.973218137,4.258250427,2.252548652,1.731747626,4.327864758,3.266529346,-4.739385854,1.091801647,4.206271857,4.928095496,2.884500365,6.832397366,5.39862244,4.341131986,1.902428597,6.564920682,1.09101297,4.02913788,8.481476563,5.783212336,7.211236537,4.226065204,0.119692109,-0.687954246,5.97039881,1.044294607,0.165404465,-9.245096192,9.42189269,5.868423549,1.98823814,-2.001254763
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.161114143,3.875616724,10.51809262,11.50757747,4.914042292,5.046403712,0.805264127,-1.60679235,5.279517514,5.598515039,4.057346327,3.055680625,3.506830162,1.558938572,8.939147159,13.27968944,9.003044267,8.628767645,4.547689628,10.01132904,7.348553896,9.907171134,5.09440684,9.745762712,5.791505791,4.744525547,3.832752613,5.461320496,4.920868604,5.667029157,1.125404595,4.472859184,2.9007908,3.97317218,4.642458772,4.988730565,5.492354743,5.575497461,6.053438785,6.37000383,3.535251974,2.390204026,3.193454737,4.092071611,4.471744472,6.843838194,7.087827427,7.156283566,4.6735998,5.147234858,1.764571949,2.226199799,2.185466054,2.91591188,4.372019078,4.346643456,4.181221,5.331108619,5.552093072,3.550164838,3.290646012,6.587845609,3.760280523,2.399169268
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.715924879,5.762373048,4.892638025,5.835111778,5.038943813,4.397082255,3.459134987,5.66094443,7.13457456,5.608778365,3.76359587,4.898048223,6.202724139,3.287192519,-0.805896787,5.035504456,3.105536378,3.101033177,3.902665315,2.182004291,0.545447538,0.688965224,1.395459549,2.404518753,2.30475787,2.519388674,2.532723755,4.318414644,4.111171351,3.591050517,2.362984155,1.122151035,-0.682679065,2.515513999,2.469772372,1.743059367,2.764257797,3.000841537,3.01034284,3.901856922,2.18534209,0.946997569,0.753370502,2.31219017,1.771918687,3.321601534,3.01150561,0.416501938,-4.482852041,2.121339133,1.778222735,-0.917843012,-0.169752039,1.452001039,2.141031946,1.822468563,2.597494935,1.770512572,1.627560572,-6.046391112,6.358447428,3.543154143,0.418696305,0.863297008
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4547625,21.22141119,2.858379059,9.258838563,7.908684578,1.772583091,0.013480096,-3.141985903,8.755435528,3.005429192,-2.655515925,1.451735566,2.574449551,-0.969217111,1.426822211,-9.783030018,3.876501528,2.194190349,8.679800101,,,,,,,,,,,,,
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.83867419,9.953438103,9.596498874,5.308510246,6.253134899,7.24606031,4.340338417,6.597020138,8.907015555,4.244970767,4.649473646,8.149745864,7.788465342,5.618785647,0.542203343,3.303791409,2.838574361,1.463003333,0.041546517,2.208728103,-0.132468597,1.246461792,1.770115811,1.784687514,2.321435766,3.253321692,5.547122736,5.094324129,4.827030313,3.781393551,2.546000496,0.929215483,-1.031491837,2.383195379,2.757494003,2.607411171,3.587299724,4.301977453,4.408865453,5.200641256,3.919088808,2.755456116,2.939289595,3.11453148,3.551225585,4.043435156,3.533500132,0.767165748,-3.768133069,0.094122312,-0.639920637,-2.865113686,-1.427322248,1.520485936,4.060866725,2.915155986,2.896042079,2.395411245,1.961178508,-10.94007064,6.683144205,6.1793122,2.675663463,3.150195645
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.999843594,-21.16865621,-5.74049422,-1.642424622,4.526681792,4.943012261,13.0500207,4.339827612,-0.425025372,10.08763858,5.880745895,6.933000826,7.59630181,6.800701108,9.523053865,9.762571312,7.570918793,-5.125311543,-14.63022254,2.449750206,7.606974589,3.672018725,1.756493796,3.322789882,1.838152629,3.093019208,5.63467249,3.699697562,3.726649435,-2.883807515,7.154446763,0.060430517,-3.023038745,-0.26100621
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,4.326091336,4.518633926,4.090485611,5.771932016,7.256598037,4.06158788,4.142187844,1.388657408,3.482728741,6.526476164,4.22715959,5.109869507,3.273658324,1.246131715,0.148810316,2.725681626,2.740006332,-1.100763694,6.424166164,4.381548125,0.916013857,8.235005719,-2.848021452,-11.14435298,9.661612361,13.85933039,0.503674879,-0.36104418,2.726451783,-7.1374797,-8.672480148,13.14283398,3.189964582,6.127511414,12.42617378,3.133906851,-3.458139134,5.162145821,6.07321748,8.301306321,1.514725706,-2.161359722,13.57260314,11.81876595,10.83472707,11.456167,10.78852169,8.802553198,12.55053835,11.17829623,8.647811633,10.58227005,10.25749296,10.39246302,9.433482658,9.564189658,6.816147786,8.364085733,6.059530891,5.641530693,5.321759884,6.594245994,7.316691128
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.725646448,5.695740181,4.796899427,5.963398766,5.241988035,4.279937561,3.562520455,5.572356965,7.033949025,5.52936366,3.656336128,4.776046941,6.082743305,3.199735562,-0.614451136,4.884681789,2.949640583,3.050322545,3.889319059,2.067040241,0.558433903,0.81956074,1.445997553,2.526553112,2.31656653,2.579320699,2.544070125,4.130239637,3.893091315,3.297186706,1.45984316,0.901671153,-0.596011343,2.70163757,2.724929926,1.9163281,2.68483306,2.981739238,3.004099455,3.933976003,2.161356845,1.09791361,0.937146012,2.600214928,1.983823042,3.564945109,3.142149391,0.623252927,-4.312150646,2.184519502,1.961200975,-0.761785439,-0.035674675,1.629358062,2.370479841,1.946116118,2.794143052,2.054041412,1.877158567,-5.573432884,6.357135857,3.492143847,0.455502396,1.025367827
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.169352297,7.878666536,6.43586525,5.176661397,6.300837686,0.86379393,-5.752742117,6.185569047,13.03363909,12.18576182,7.610426021,3.777458729,3.900663784,10.98261509,-0.074572367,9.037908516,4.979416928,-0.180647904,6.278955602,5.276773784,-6.571333557,-0.805785874,-4.650658628,-1.149731778,4.306476129,-0.108924979,1.47555766,3.656426039,1.048400727,5.144425618,-5.962863657,0.205879351,-1.948377259,-3.405760917,-0.314491862,3.410886995,4.546499781,4.951753961,3.105828286,5.426591669,4.134743813,4.794997211,1.104772999,11.31062131,5.877944434,5.809888132,5.991503356,5.05209753,3.018282573,7.044326216,0.063872136,5.60425847,3.492522852,2.333989595,0.812898812,2.157600082,2.568696399,2.750061467,2.313661241,-5.023115941,2.440370296,1.239995316,1.961882638,1.6539895
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.604670479,2.981945536,3.285099636,5.238686598,5.302857802,2.372823015,2.168828883,2.303289984,9.593287785,7.470432644,2.356921232,7.735484819,6.983828356,3.236533436,1.804897952,0.344383187,0.23951063,2.919707564,7.121925938,5.389047486,1.289384269,3.086715417,3.103848806,3.226532916,3.540054387,2.755099312,3.561032972,5.231112807,5.083929553,0.691649918,-5.880596185,-3.311373617,-0.779815062,3.964372837,4.234367102,3.66265717,6.397700684,5.454270218,4.389280704,5.753737705,2.640262057,1.687326444,2.011799927,4.005379523,2.777309185,4.019573265,5.312801767,0.784431236,-8.076031166,3.168287912,2.390394554,-1.52284013,-0.979741025,-0.478068425,0.466503766,2.571934149,3.303370036,1.192977597,1.349738457,-2.491036055,2.676346415,0.763041913,-0.946904863,-0.154214821
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.517581992,3.606102179,6.358771941,4.877280744,-2.70026694,0,13.35182829,7.916221581,2.596410508,12.70271113,6.888986643,7.485276696,11.61286849,2.601149915,0.530211184,2.736163255,5.904011824,1.863401456,12.22481978,-1.603456941,6.32999054,-5.978486199,-3.960123013,8.393024475,-4.613474856,7.749907969,-6.615020006,0.955754866,7.438632442,5.800002724,-2.700003731,6.10000191,2.130032421,5.099999609,2.499998538,4.80000043,-2.199999369,1.300000452,8.799998719,-1.699998416,2.000000147,3.199999114,0.999999345,5.299999705,0.700000402,1.852483872,-0.85065431,1.03279422,-1.386037708,2.954672422,2.705143029,1.411314382,4.73421949,5.603514406,4.50120041,2.445651797,5.35336456,3.812351222,-0.581946709,-17.03866737,-4.881036196,19.79272669,7.524291351,3.828998887
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.803831829,6.87169902,6.198634645,6.425865372,4.807918245,5.210182939,4.896357746,4.450457139,7.113148759,6.200328565,5.330598744,4.537374406,6.609984612,4.690796832,-1.124349343,4.38594266,3.572654367,3.894980633,3.695310787,1.676413372,1.188314743,2.442512687,1.262057618,1.609471466,1.569074366,2.389535545,2.552746211,4.814224002,4.405169272,2.829627153,1.236662483,1.516061117,-0.358997811,2.383660861,2.304792784,1.397079872,2.527061634,3.452594343,3.399308088,4.140999964,1.899467012,1.067750271,0.967827183,2.868250525,1.888565841,2.714064488,2.530481884,0.380171436,-2.824551537,2.00032476,2.437576537,0.183835265,0.781756446,0.997832947,1.066754748,0.860031075,2.08361486,1.645908724,2.027446464,-7.440645899,6.882337834,2.570840476,0.936487519,1.166138515
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.553298241,-0.379817991,3.566363179,7.081483445,5.856143897,5.432142068,0.958001934,1.386447959,3.512013675,2.763709523,4.538510287,-1.63732118,5.504380173,3.556023804,2.489058117,
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.301574535,1.066915467,33.93000784,15.32727745,0.074288093,0.356323181,2.42621433,5.640209184,2.11922371,-7.196411188,9.723724885,-2.621064121,1.929996837,-3.952498484,16.55067607,7.979347301,1.199760048,2.548903379,3.526011561,3.740926857,7.427341227,4.008016032,8.140655106,-0.534521158,7.014464845,-3.182371519,-6.060937437,2.85051586,1.37443839,4.833903786,2.167602441,0.546997672,1.572115067,-3.080153047,2.041867164,-0.081055293,-1.836185294,-2.408492587,1.093099241,2.259389956,3.188574755,-1.866819755,-3.679767791,-2.305775745,4.621884004,0.484101802,0.823045267,0,4.081632653,-1.672954171,3.099704573,-2.905865806,0.482147762,0.719083512
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.76684319,7.449211597,6.092435284,4.554453634,8.33333566,4.508004567,4.115152854,2.508800881,8.082910434,8.679342176,10.25873091,11.33697068,10.18243362,39.48709518,19.19011491,35.62533797,-12.58209117,-24.04920607,0.47440528,2.552937158,5.095329279,-3.097520398,5.608240679,7.508902308,-2.332949333,-0.803597734,-17.14604221,12.84535325,8.54530999,5.192237277,6.112503483,-3.090145652,3.946555008,3.712754841,4.973847763,3.62504902,5.738367395,3.477833587,-8.932622802,-1.882966398,2.135233422,-0.249033169,2.247330012,0.689543058,2.676203333,-2.806578356,6.008108025,-3.308430649,0.13033112,7.089887315,7.091753343,5.251076918,5.638699003,4.314964441,3.878899395,2.091442208,0.472642031,0.837916581,3.920808795,-1.837761064,1.467957315,3.037614495,2.445880831,3.383907608
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.701314193,1.098696262,4.859545171,5.594811025,2.130333104,1.567449675,2.775737717,5.472693045,1.939137749,2.708581537,3.504717385,4.321667642,6.523848436,-2.484404053,-1.473649451,2.910266126,2.457750454,4.204260542,3.749016651,-2.031367792,-0.787743871,1.994891227,4.22185633,2.269105188,4.147415009,3.150340609,5.392738322,5.732413574,2.57760283,0.73375547,-1.103121666,0.401082086,2.489830929,3.84600918,2.531670005,2.581993875,4.9246483,3.402658228,3.05832327,4.341634193,2.57278044,1.795660741,3.152346519,2.457904438,2.732660767,2.380694035,2.624879953,-0.248797261,-4.620553708,2.233315088,1.138362398,1.508998347,1.799921497,3.194637319,2.222888423,1.921710099,2.656504876,1.40519026,1.62447518,-10.29691886,8.575950874,4.839085179,0.397082346,1.100667866
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.865940701,5.113016497,4.201879097,5.42958765,10.55863662,7.535663149,6.253082158,4.455583403,4.776504043,12.05207582,2.471331794,2.836460334,6.482545611,8.809740632,7.380428381,6.09953236,6.894300095,7.429560437,7.370640637,4.576446965,5.266600553,2.002445429,4.301603521,5.427963148,4.941205904,-8.175672224,1.281480657,5.55545383,-7.193782851,-14.78878505,-21.09985084,-44.89977481,-29.30016651,-10.39823009,2.59657507,11.20254639,10.52080424,3.101509696,2.867295675,1.840381179,4.807298672,5.474024887,11.057031,5.792682927,9.591138329,9.421480812,12.57556982,2.42161441,-3.650752296,6.246408653,7.934336525,6.57883102,5.132885312,4.090490596,3.351023503,3.45021518,5.159902617,6.062036413,5.380719266,-6.290471785,10.64423366,10.95853214,7.832201266,9.428572202
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.429674015,4.109158606,4.405974199,2.209327502,1.36899887,-4.25829037,3.07536405,0.368860329,6.006174966,9.723472587,5.216124557,-2.487655402,2.884584195,6.852516832,-12.43162902,-3.530182806,2.274107242,8.475935602,-2.51494142,0.471695943,-3.503066947,-6.923650411,-4.563737505,8.647569457,5.091617272,5.19916068,4.794898879,5.628168764,5.0858727,3.328817883,5.281826398,3.87941908,4.850000554,3.299999739,4.112418972,4.602461156,4.19635744,4.700390784,4.399996825,3.700000082,4.000000128,4.499999559,5.200000133,5.599999991,5.900003819,6.399912606,4.346819104,9.149798938,4.844487052,7.899711941,14.04712358,9.292789406,7.312525017,2.856240163,2.120759338,3.37346575,8.128894881,6.200077681,6.507774794,0.513941671,5.076466435,3.80484981,3.140090998,5.684872604
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.365818408,2.315179533,1.567286806,5.250221182,2.876920574,7.923368315,-3.353069844,6.796264475,-1.207860744,2.601387966,0.609737155,1.800004762,1.300011835,1.400009459,4.999930584,3.114040034,3.299938843,6.308116702,4.00347601,4.324062755,2.613423004,3.270947303,5.044144541,3.970099106,4.607673202,4.461575085,5.181603458,3.644121242,3.812004033,2.503060563,3.658346469,5.164609467,1.248601259,2.340117313,2.997272563,1.189602117,6.817471111,4.13301616,-1.122642048,4.81336017,5.612111774,5.915286261,3.945687086,3.696553117,3.825910569,10.8206272,10.30000534,6.358491927,5.616914469,4.704590961,5.582332811,3.972407842,5.541726686,5.668523935
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,0,9.576143472,2.435522881,6.153846573,-0.065877039,0.241704785,9.250329253,5.87879361,12.39342909,7.351225732,3.43957606,6.31644631,-1.328183162,6.270079606,3.321894011,-0.764582637,10.88322777,3.535257302,-0.812264661,4.091070741,2.454332597,4.476826921,5.895721873,3.558879368,3.107039224,3.378688791,3.012101374,0.15434596,0.881848241,2.223545638,4.89999911,3.499998702,6.39999905,5.500000216,5.800000243,-3.25000015,6.869999622,7.050000001,-2.351729362,-0.555580977,3.043249508,6.255905534,6.665724308,5.90833581,-8.130444223,5.241569246,2.87276879,-1.407382495,4.058073804,1.943359655,4.822611249,7.234890333,6.22205316,0.591487288,5.255968788,5.492998255,4.797508945,5.746717655
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-3.910967458,6.374860894,1.10989279,4.559241048,7.84558432,4.943455305,-7.170069971,13.12604338,1.994144363,-15.9526515,18.16752815,4.200082135,-3.398287429,9.109222986,4.166492897,-0.793847626,2.900000008,4.599999988,6.100000021,6.099999986,5.100000035,1.099999968,2.099999989,3.200000019,4.400000006,11.6,6.499999993,-22.44572707,16.81502127,1.100278158,4.78597165,3.653936036,-0.285931052,1.171891523,6.559771118,2.666504933,2.559826471,4.524575146,2.447951061,5.605363114,8.085041672,-1.712869584,3.256071909,0.964525746,6.134089362,5.432678265,4.663679439,3.761453596,5.565745336,2.128114901,5.237366406,5.58513728,4.463699361,4.813485952
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.769420503,2.201675946,5.004387196,1.01138167,12.90517887,-2.330556357,4.436737362,2.655262183,-1.229178079,-1.758564085,-1.022238877,34.74532003,11.03321304,16.66883554,17.48626373,66.57999722,149.9729635,23.77448233,25.66401544,18.21377996,63.37987543,19.46283404,13.95525032,37.99872686,16.74870061,7.704917607,15.28211392,17.79910913,1.343356288,-8.924175889,6.52392363,8.312871844,-4.133198501,0.415066302,-9.110041149,-8.816417232,-5.667508505,-6.236544067,-5.481825379,-4.791080834,0.860269956,3.223508317,-5.089308721,0.907248246
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,13.20383861,0.36481229,11.84486667,9.409677324,10.76801097,6.494501381,5.669486434,7.20371768,11.56366841,8.9305802,7.841176578,10.16015159,8.092379071,-6.43824057,6.366807946,6.851898696,2.941000906,7.246863979,3.282079589,0.677131407,-1.553721269,-1.132647391,-1.078622739,2.010580937,2.509556402,0.517660006,-2.258863224,4.287861729,3.799999953,0,3.099999706,0.700000337,-1.600000022,1.999999847,2.099719532,1.382470573,3.602883265,3.436935797,2.658785623,4.137826994,4.650414594,4.683137271,5.796822743,5.377866346,1.183506355,6.443397625,3.506869766,0.057474024,-4.119276067,-5.693741216,-9.876778753,-8.331134211,-2.272116999,0.792225061,-0.228301892,-0.031794768,1.473124727,2.064672079,2.277180653,-9.196231497,8.65449786,5.743649025,2.332124449,2.271736226
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,5.341402185,5.602083486,-0.534783988,1.534187473,4.124261572,3.632574897,3.568465338,5.979708141,7.19427377,9.097425107,2.966791684,3.767730764,4.012611916,1.385545787,-0.851148756,-1.958815581,1.693556044,2.12947515,4.438234716,5.015494609,11.75350299,6.898362434,4.887952137,-2.023900041,3.43732353,9.463973431,-0.647450316,13.27618833,-3.995328244,6.123450947,0.947542625,-6.613281348,-0.511146187,0.76477355,-1.154838164,2.351098017,7.34212396,6.445223147,3.739603956,4.438675669,4.361440394,0.676511739,-13.75662226,4.687478169,7.320740616,4.679761816,3.693059328
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.06085136,6.177273555,6.806008982,5.706253993,0.646240143,5.959208506,8.822315297,6.016717191,4.860597464,8.676006265,0.665279572,-4.419660842,3.457216661,-5.179615488,3.656387989,7.097322734,5.515872103,5.603610708,6.659545028,-11.71953299,-0.113464594,-5.111700032,-5.027932629,5.924369801,3.728677489,1.529637361,1.468926381,7.757981745,1.377884445,7.101596882,1.269035079,-0.971177311,4.430045721,6.906582837,4.987491771,5.555694901,2.352437981,6.166132702,0.865952329,1.735825059,-0.496519392,1.39419336,-1.298280693,4.742135673,-2.529318024,4.68195411,0.052728183,0.623065429,2.832177568,0.250789762,1.63409411,2.004555809,0.865961987,
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.298518349,3.536501263,9.541043931,4.632992432,4.361769315,5.51210399,4.112175617,8.766035054,4.736909016,5.707883598,5.583754547,7.333051621,6.782834337,6.375029903,1.949990822,7.387265625,7.809220684,4.99668982,4.713456092,3.75997816,0.64685861,-3.53008901,-2.572091444,0.496697753,-0.609338956,0.143049596,3.543983307,3.892387064,3.94258952,3.102563176,3.65824875,4.838338847,3.927131945,4.033741496,4.948547502,2.957779887,4.364089947,4.993527803,3.847062189,3.608868717,2.332574866,3.839287086,2.560377668,3.137916836,3.276026926,5.351397787,6.33771869,3.293524,0.476898107,2.884175428,4.163906883,2.974708568,3.694819024,4.44397783,4.092170721,2.677802733,3.079851271,3.406873465,4.017897934,-1.785551945,8.041703837,4.184518087,3.533156701,3.651864629
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.879314135,6.493789497,3.642316349,-3.652517275,0.717213115,2.034587996,0.438683948,2.263251936,0.077654824,2.13385063,1.690408357,1.793051924,0.825688073,0.181983621,0.890099909,-0.828231905,2.523602033,-10.51885957,2.058183257,5.099864262,,
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.689524312,1.10492581,-12.27865726,11.36028238,10.54101876,5.233273894,4.313621829,1.024827553,6.994386658,4.255456893,3.112850844,-3.317670935,1.244719352,7.702839949,8.483021514,1.536913279,-2.638679661,-1.806188772,-1.835696261,1.733889727,1.49616592,-13.19013449,-6.792386689,-5.028737864,2.399667458,-0.900602237,0.899396594,-3.693533101,-4.916666665,-3.067484664,6.057866185,7.757885776,8.175105493,8.532423167,5.031446558,7.955517541,6.18066561,-1.679104492,2.960151803,-1.363803903,2.279521659,1.132626962,-0.632225388,1.56335211,-1.950957595,5.129609348,7.191236241,1.755223496,3.611508472,4.138441601,5.196251561,5.27633062,3.653384333,1.68649445,0.687404591,3.807456264,3.734491546,4.440912885,5.352840035,43.47965172,20.05999756,63.33463437,33.79501112,43.37200948
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.572376542,5.620444204,5.035510921,6.34848226,5.555584428,5.554452329,3.917155745,5.944470409,5.628685301,3.032753963,3.930978997,5.505202675,6.321224097,1.169150519,-0.148179059,4.972595296,3.896068131,4.263711381,4.105369064,1.297071111,1.944339902,-0.189719188,2.856546362,4.681682493,3.542919952,3.132844691,3.550173612,4.656080167,3.882988842,2.63195887,0.847739391,1.518433636,1.093530456,2.908391821,2.728237265,2.905962688,3.506901402,2.721560513,3.576256896,4.261059148,1.595778147,1.63869613,2.293912926,3.523506605,2.996503432,3.250060486,2.863863761,0.67489657,-3.354417911,3.036496554,2.047510047,1.458739795,1.612210029,2.152438531,2.34360859,1.826358942,2.472115168,2.368536263,1.913669413,-3.874515987,5.843371454,3.00327835,1.821328486,1.926998288
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,14.29126214,15.76385432,8.628104138,14.64200882,1.794572432,1.603549563,3.397618328,11.34329735,9.206704322,7.292830255,10.61194182,12.27974214,2.415237348,0.492041773,16.1640223,11.72556127,8.260746004,11.5566435,10.10824378,9.260776338,2.949757786,5.976995116,9.973765829,0.757081764,11.05611651,13.39847103,8.511508448,2.276936131,3.830574562,5.701998064,6.234953393,6.201128365,6.035987819,2.37370498,4.258472341,5.099729887,-5.882661158,2.50669454,7.663408266,0.560881672,1.656706114,3.056293686,8.700047463,7.388176319,7.032624791,6.464864119,2.127920936,-2.459140986,6.767665817,4.814681001,1.700293803,3.101516964,2.762430301,2.387783395,2.175436928,3.796113581,2.846934576,-1.672395165,-6.544783202,6.454424733,-3.683751417,3.214489017,2.541197539
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.855659321,5.764846041,3.580436708,5.416645571,9.037156489,5.373842271,5.977542858,6.598183245,0.655438847,3.62672094,3.995003607,5.762304882,7.869852503,-1.227641731,2.130681763,10.50069306,10.38388909,5.966211807,5.609926692,0.599354053,-1.222035024,-2.074660895,0.905693884,6.327295761,5.626234849,5.330774418,6.63835598,1.746033807,2.727848929,2.79174895,-3.319308423,6.073687877,6.495718208,0.211903499,6.189304558,1.870776294,4.598083062,3.590233034,-0.735651085,7.291288159,2.723193273,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.058080562,3.840079971,3.892972197,4.842913911,3.84499477,2.559634346,-8.965082233,12.56528438,4.14356194,3.575847605,3.553970033
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.129113168,7.210887419,3.35575633,3.397880161,3.93854876,3.860188595,2.402004973,4.524287705,4.555591311,0.09142246,4.523060923,2.126993671,3.18910731,5.193752868,2.063694053,3.859253988,3.57303653,2.516148657,0.561594544,0.620472826,2.846966499,0.593551945,0.375265954,1.257977545,1.559358072,3.08601874,3.2837468,1.296616273,1.511528772,-1.058791691,0.510055621,-1.203044179,0.3967461,-0.1009917,4.903303662,5.098805544,5.531247085,3.524363121,3.093224627,2.871516966,3.6364846,3.909598306,3.969580897,5.7950794,5.662330828,5.833014323,5.437068518,5.642563555,3.596906745,6.182407701,4.576659077,3.997934808,5.692567936,5.609676398,4.926056062,4.450955328,5.0267872,4.234449959,4.467945975,0.239495193,4.241882915,4.992135935,3.481205558,5.243779523
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.08867066,-11.71329051,-8.025581884,5.870474649,6.758477018,6.108980925,6.167990759,2.251677853,-0.848694322,2.945252995,3.111234879,5.803328517,5.568372671,4.170484873,4.327076522,5.081465904,5.048886209,1.968590093,-6.813956178,-1.334081524,-0.097751453,-2.253745581,-0.125449826,-0.557150197,2.323175158,3.461129474,3.280958121,2.904681493,3.100439114,-8.311642579,12.63170033,7.287936432,3.302544881,3.814945217
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-2.931980291,7.887575894,-1.892792551,-1.647357369,2.161797861,-0.575786801,-2.117686201,3.181617321,3.811943285,0.651153708,6.480380501,0.977107759,4.755322092,5.779889152,1.122754491,8.43883543,3.708146437,6.208863536,7.560421402,7.374687919,-2.852709711,-3.563745224,0.908181461,0.300917036,0.603631294,-0.497504788,-0.7936487,0.200426837,-2.913424398,1.038122802,1.880544724,-5.309932923,-5.426295992,-11.95062929,9.897707488,4.140773329,2.704713931,2.18184033,2.71024801,0.870059259,-0.342747883,1.051820135,3.480779732,-1.31785676,3.072173377,1.768750603,4.70652994,2.658032308,5.890378948,-5.651511534,5.098213544,0.502424404,4.324784115,2.888772509,1.400000009,1.812468078,2.510271345,1.667810955,-1.723096998,-3.30550547,-1.798239889,-1.681983969,-1.863884203,-4.169633958
